"","time","n.risk","n.event","n.censor","surv","std.err","upper","lower","Management","Climate","n_sims","sim_ids"
"1",17,100,1,0,0.985049269856351,0.015374006323003,1,0.95536727402166,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"2",20,99,7,0,0.880842209432741,0.052230021404927,0.971013111098766,0.790671307766717,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"3",22,92,3,0,0.836499806767567,0.0659664789796562,0.944652475362837,0.728347138172297,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"4",23,89,10,0,0.691875571994287,0.114436639415335,0.847057514528353,0.53669362946022,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"5",25,79,4,0,0.636059024791449,0.135700081435531,0.805229908645166,0.466888140937733,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"6",26,75,15,0,0.439206481575183,0.231352283799401,0.638361210234023,0.240051752916343,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"7",27,60,2,0,0.414539087581729,0.246727959376671,0.615001034974095,0.214077140189363,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"8",28,58,2,0,0.390590194781728,0.26248095413417,0.591530576910652,0.189649812652804,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"9",32,56,6,0,0.322977352483458,0.312284363212193,0.520660842566612,0.125293862400303,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"10",33,50,6,0,0.261762816863028,0.366419410626078,0.449752717515407,0.0737729162106486,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"11",34,44,1,0,0.252172875490327,0.375930168622415,0.437976268792588,0.0663694821880654,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"12",35,43,2,0,0.233551338285388,0.395376329190161,0.414535727378761,0.0525669491920154,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"13",42,41,1,0,0.224517543918383,0.405322713060576,0.402878304097499,0.0461567837392668,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"14",44,40,1,0,0.215666432737251,0.415426268534489,0.391266468730443,0.0400663967440583,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"15",46,39,8,0,0.150535889202085,0.503926991700994,0.299216988767524,0.00185478963664709,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"16",47,31,1,0,0.14311900141934,0.516082988435071,0.287884453901797,0,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"17",49,30,3,0,0.121924419253048,0.554148228359667,0.254347819706078,0,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"18",50,27,0,27,0.121924419253048,0.554148228359667,0.254347819706078,0,"ADAPTATION","rcp45",20,"ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w5; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w6; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w7; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w8; ADAPTATION_rcp45_EC-EARTH_RACMO22E-r1_w9; ADAPTATION_rcp45_HadGEM2_CCLM_w5; ADAPTATION_rcp45_HadGEM2_CCLM_w6; ADAPTATION_rcp45_HadGEM2_CCLM_w7; ADAPTATION_rcp45_HadGEM2_CCLM_w8; ADAPTATION_rcp45_HadGEM2_CCLM_w9; ADAPTATION_rcp45_MPI_CCLM_w5; ADAPTATION_rcp45_MPI_CCLM_w6; ADAPTATION_rcp45_MPI_CCLM_w7; ADAPTATION_rcp45_MPI_CCLM_w8; ADAPTATION_rcp45_MPI_CCLM_w9; ADAPTATION_rcp45_NCC_HIRHAM5_w5; ADAPTATION_rcp45_NCC_HIRHAM5_w6; ADAPTATION_rcp45_NCC_HIRHAM5_w7; ADAPTATION_rcp45_NCC_HIRHAM5_w8; ADAPTATION_rcp45_NCC_HIRHAM5_w9"
"19",17,100,1,0,0.991509652691985,0.00877443067010594,1,0.974458097919741,"BAU","rcp45",20,"BAU_rcp45_EC-EARTH_RACMO22E-r1_w5; BAU_rcp45_EC-EARTH_RACMO22E-r1_w6; BAU_rcp45_EC-EARTH_RACMO22E-r1_w7; BAU_rcp45_EC-EARTH_RACMO22E-r1_w8; BAU_rcp45_EC-EARTH_RACMO22E-r1_w9; BAU_rcp45_HadGEM2_CCLM_w5; BAU_rcp45_HadGEM2_CCLM_w6; BAU_rcp45_HadGEM2_CCLM_w7; BAU_rcp45_HadGEM2_CCLM_w8; BAU_rcp45_HadGEM2_CCLM_w9; BAU_rcp45_MPI_CCLM_w5; BAU_rcp45_MPI_CCLM_w6; BAU_rcp45_MPI_CCLM_w7; BAU_rcp45_MPI_CCLM_w8; BAU_rcp45_MPI_CCLM_w9; BAU_rcp45_NCC_HIRHAM5_w5; BAU_rcp45_NCC_HIRHAM5_w6; BAU_rcp45_NCC_HIRHAM5_w7; BAU_rcp45_NCC_HIRHAM5_w8; BAU_rcp45_NCC_HIRHAM5_w9"
"20",20,99,7,0,0.930701012004308,0.0306771911972998,0.986660517786205,0.874741506222412,"BAU","rcp45",20,"BAU_rcp45_EC-EARTH_RACMO22E-r1_w5; BAU_rcp45_EC-EARTH_RACMO22E-r1_w6; BAU_rcp45_EC-EARTH_RACMO22E-r1_w7; BAU_rcp45_EC-EARTH_RACMO22E-r1_w8; BAU_rcp45_EC-EARTH_RACMO22E-r1_w9; BAU_rcp45_HadGEM2_CCLM_w5; BAU_rcp45_HadGEM2_CCLM_w6; BAU_rcp45_HadGEM2_CCLM_w7; BAU_rcp45_HadGEM2_CCLM_w8; BAU_rcp45_HadGEM2_CCLM_w9; BAU_rcp45_MPI_CCLM_w5; BAU_rcp45_MPI_CCLM_w6; BAU_rcp45_MPI_CCLM_w7; BAU_rcp45_MPI_CCLM_w8; BAU_rcp45_MPI_CCLM_w9; BAU_rcp45_NCC_HIRHAM5_w5; BAU_rcp45_NCC_HIRHAM5_w6; BAU_rcp45_NCC_HIRHAM5_w7; BAU_rcp45_NCC_HIRHAM5_w8; BAU_rcp45_NCC_HIRHAM5_w9"
"21",22,92,3,0,0.903883888375906,0.0388355026558237,0.972684083022208,0.835083693729605,"BAU","rcp45",20,"BAU_rcp45_EC-EARTH_RACMO22E-r1_w5; BAU_rcp45_EC-EARTH_RACMO22E-r1_w6; BAU_rcp45_EC-EARTH_RACMO22E-r1_w7; BAU_rcp45_EC-EARTH_RACMO22E-r1_w8; BAU_rcp45_EC-EARTH_RACMO22E-r1_w9; BAU_rcp45_HadGEM2_CCLM_w5; BAU_rcp45_HadGEM2_CCLM_w6; BAU_rcp45_HadGEM2_CCLM_w7; BAU_rcp45_HadGEM2_CCLM_w8; BAU_rcp45_HadGEM2_CCLM_w9; BAU_rcp45_MPI_CCLM_w5; BAU_rcp45_MPI_CCLM_w6; BAU_rcp45_MPI_CCLM_w7; BAU_rcp45_MPI_CCLM_w8; BAU_rcp45_MPI_CCLM_w9; BAU_rcp45_NCC_HIRHAM5_w5; BAU_rcp45_NCC_HIRHAM5_w6; BAU_rcp45_NCC_HIRHAM5_w7; BAU_rcp45_NCC_HIRHAM5_w8; BAU_rcp45_NCC_HIRHAM5_w9"
"22",23,89,10,0,0.811801050873539,0.0667323699699621,0.917978979608369,0.705623122138709,"BAU","rcp45",20,"BAU_rcp45_EC-EARTH_RACMO22E-r1_w5; BAU_rcp45_EC-EARTH_RACMO22E-r1_w6; BAU_rcp45_EC-EARTH_RACMO22E-r1_w7; BAU_rcp45_EC-EARTH_RACMO22E-r1_w8; BAU_rcp45_EC-EARTH_RACMO22E-r1_w9; BAU_rcp45_HadGEM2_CCLM_w5; BAU_rcp45_HadGEM2_CCLM_w6; BAU_rcp45_HadGEM2_CCLM_w7; BAU_rcp45_HadGEM2_CCLM_w8; BAU_rcp45_HadGEM2_CCLM_w9; BAU_rcp45_MPI_CCLM_w5; BAU_rcp45_MPI_CCLM_w6; BAU_rcp45_MPI_CCLM_w7; BAU_rcp45_MPI_CCLM_w8; BAU_rcp45_MPI_CCLM_w9; BAU_rcp45_NCC_HIRHAM5_w5; BAU_rcp45_NCC_HIRHAM5_w6; BAU_rcp45_NCC_HIRHAM5_w7; BAU_rcp45_NCC_HIRHAM5_w8; BAU_rcp45_NCC_HIRHAM5_w9"
